"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
301, 9.452234698616969e-01, 0.000000000000000e+00, -1.976183928853367e-02, 3.174730759311579e-03, 4.217355092803248e-03, 4.166295256106127e-03, 5.236281214050714e-03
302, 9.461384798887795e-01, 0.000000000000000e+00, -2.042483042397698e-02, 3.118014416578525e-03, 4.246799419516686e-03, 4.036018417679783e-03, 5.097992566152677e-03
303, 9.470512209029720e-01, 0.000000000000000e+00, -2.109094280872772e-02, 3.689960242024582e-03, 4.276161263128628e-03, 4.707226509850005e-03, 5.977922772847869e-03
304, 9.479616869803200e-01, 0.000000000000000e+00, -2.176016202838594e-02, 3.424743502027441e-03, 4.305392470778774e-03, 4.242395750262286e-03, 5.447045391472731e-03
305, 9.488698721968707e-01, 0.000000000000000e+00, -2.243247366855172e-02, 3.289098730080242e-03, 4.334534797811220e-03, 3.986754331920682e-03, 5.161720018044683e-03
306, 9.497757706286706e-01, 0.000000000000000e+00, -2.310786331482513e-02, 2.964910554640664e-03, 4.363569448245536e-03, 3.507768945839193e-03, 4.584847567884784e-03
307, 9.506793763517660e-01, 0.000000000000000e+00, -2.378631655280621e-02, 3.439478683933558e-03, 4.392511667124112e-03, 4.071468880933936e-03, 5.321534499476584e-03
308, 9.515806834422039e-01, 0.000000000000000e+00, -2.446781896809509e-02, 3.409145699219667e-03, 4.421365536599500e-03, 3.932089386707292e-03, 5.193137251003359e-03
309, 9.524796863796433e-01, 0.000000000000000e+00, -2.515235649023188e-02, 2.833556597957533e-03, 4.450165816233033e-03, 3.121757735066565e-03, 4.200902235104104e-03
310, 9.533763781811411e-01, 0.000000000000000e+00, -2.583991858296278e-02, 3.054439394381302e-03, 4.478931325750190e-03, 3.343797829952836e-03, 4.512753169000554e-03
311, 9.542707502380141e-01, 0.000000000000000e+00, -2.653050271178416e-02, 3.022420206611124e-03, 4.507630288477199e-03, 3.204520434766761e-03, 4.384307930558159e-03
312, 9.551627845031548e-01, 0.000000000000000e+00, -2.722410013611022e-02, 2.980904577370353e-03, 4.536247764406419e-03, 3.061363285042417e-03, 4.247318666968161e-03
313, 9.560524701225370e-01, 0.000000000000000e+00, -2.792070763907964e-02, 2.950609655013610e-03, 4.564808973035972e-03, 2.922963494464138e-03, 4.121329745044088e-03
314, 9.569397943577741e-01, 0.000000000000000e+00, -2.862032054081643e-02, 2.917062862912253e-03, 4.593333565004175e-03, 2.782744898395476e-03, 3.992268811247640e-03
315, 9.578247444448929e-01, 0.000000000000000e+00, -2.932293412776492e-02, 2.873043082383641e-03, 4.621790784217190e-03, 2.634621520412907e-03, 3.850866731285288e-03
316, 9.587073075920691e-01, 0.000000000000000e+00, -3.002854364994544e-02, 2.828320265949007e-03, 4.650174300682452e-03, 2.492783222692864e-03, 3.714277451997031e-03
317, 9.595874709814728e-01, 0.000000000000000e+00, -3.073714432143027e-02, 2.794299617352654e-03, 4.678511998540158e-03, 2.370152335703885e-03, 3.599679919342829e-03
318, 9.604652223277370e-01, 0.000000000000000e+00, -3.144873183629496e-02, 2.770437533192813e-03, 4.706847679074714e-03, 2.254615932052204e-03, 3.497303483099868e-03
319, 9.613405429518783e-01, 0.000000000000000e+00, -3.216330483976639e-02, 2.751495831267109e-03, 4.735188735003164e-03, 2.124527196066672e-03, 3.387129284427433e-03
320, 9.622134096444560e-01, 0.000000000000000e+00, -3.288087449443080e-02, 2.729572889054534e-03, 4.763540905136789e-03, 1.985956686984567e-03, 3.268956866474902e-03
321, 9.630837956930959e-01, 0.000000000000000e+00, -3.360145105699537e-02, 2.710800883481438e-03, 4.791909856445298e-03, 1.854195430792292e-03, 3.158506934449275e-03
322, 9.639516747575005e-01, 0.000000000000000e+00, -3.432504512091365e-02, 2.694870075967951e-03, 4.820332134135828e-03, 1.714469721478870e-03, 3.044238202324354e-03
323, 9.648170202796793e-01, 0.000000000000000e+00, -3.505166713129383e-02, 2.668497404694843e-03, 4.848773428465803e-03, 1.549915790094934e-03, 2.904780337138120e-03
324, 9.656798054908499e-01, 0.000000000000000e+00, -3.578132738525431e-02, 2.621958899381085e-03, 4.877226899098290e-03, 1.372767128996767e-03, 2.743262109061599e-03
325, 9.665400034029189e-01, 0.000000000000000e+00, -3.651403601913811e-02, 2.550533923693745e-03, 4.905688533267167e-03, 1.177016918649565e-03, 2.551984151169384e-03
326, 9.673975868156890e-01, 0.000000000000000e+00, -3.724980300874823e-02, 2.346519764772633e-03, 4.934127522231032e-03, 8.814229277371292e-04, 2.199037228569523e-03
327, 9.682525368320153e-01, 0.000000000000000e+00, -3.798862833225582e-02, 2.175429834400117e-03, 4.962277902910249e-03, 7.711619928128564e-04, 2.007873462855995e-03
328, 9.691049091145170e-01, 0.000000000000000e+00, -3.873042613767035e-02, 1.807681119185625e-03, 4.989863663799526e-03, 6.101588116442153e-04, 1.648586147199638e-03
329, 9.699547988459599e-01, 0.000000000000000e+00, -3.947506701572537e-02, 1.291510682248001e-03, 5.016919469215496e-03, 4.634302279670146e-04, 1.200734209206206e-03
330, 9.708023027768586e-01, 0.000000000000000e+00, -4.022242220263642e-02, 9.540313935630421e-04, 5.043558314346884e-03, 6.179457270628724e-04, 1.094944462688946e-03
331, 9.716475187794105e-01, 0.000000000000000e+00, -4.097236388238580e-02, 5.823346026617520e-04, 5.069778454011162e-03, 7.291255215531836e-04, 9.318097608239940e-04
332, 9.724905459979354e-01, 0.000000000000000e+00, -4.172476535565368e-02, 2.011270021388103e-04, 5.095489306256347e-03, 8.753626320421217e-04, 7.864052274686338e-04
333, 9.733314844535549e-01, 0.000000000000000e+00, -4.247950071829903e-02, -1.569086929440548e-04, 5.120730370907753e-03, 1.071656354322049e-03, 6.916499932193796e-04
334, 9.741704351994741e-01, 0.000000000000000e+00, -4.323644502248696e-02, -4.164724599637071e-04, 5.145428969941066e-03, 1.315258525743506e-03, 6.960591731479807e-04
335, 9.750074999730300e-01, 0.000000000000000e+00, -4.399547398136835e-02, -7.950414677604451e-04, 5.169528396607337e-03, 1.398534703649233e-03, 5.001663484643167e-04
336, 9.758427716136437e-01, 0.000000000000000e+00, -4.475647671382488e-02, -9.687597974950547e-04, 5.193195326447944e-03, 1.616506679849834e-03, 5.404235136847021e-04
337, 9.766762964239372e-01, 0.000000000000000e+00, -4.551939189563592e-02, -9.499282546249697e-04, 5.216477784191906e-03, 1.874822857066454e-03, 7.394144674275462e-04
338, 9.775081097351833e-01, 0.000000000000000e+00, -4.628417279488423e-02, -1.081512258101130e-03, 5.239247461563802e-03, 1.851727299617758e-03, 6.289056293295297e-04
339, 9.783382469416784e-01, 0.000000000000000e+00, -4.705077272366481e-02, -9.331209192738390e-04, 5.261403060529199e-03, 2.067691639119517e-03, 8.837635134057046e-04
340, 9.791667437116900e-01, 0.000000000000000e+00, -4.781914523575874e-02, -1.643659118159251e-03, 5.282999587449640e-03, 1.374524372018691e-03, -1.121060682033921e-04
341, 9.799936360300658e-01, 0.000000000000000e+00, -4.858924417228881e-02, -1.014602230143739e-03, 5.303991358140798e-03, 2.003880352907489e-03, 7.727954918239984e-04
342, 9.808189601105411e-01, 0.000000000000000e+00, -4.936102358592474e-02, -1.018414363675274e-03, 5.324287466950746e-03, 1.926736498899977e-03, 7.096579270917964e-04
343, 9.816427524383244e-01, 0.000000000000000e+00, -5.013443778531543e-02, -1.702651679586845e-03, 5.344069140249779e-03, 1.203181975772821e-03, -2.902193885831167e-04
344, 9.824650521674886e-01, 0.000000000000000e+00, -5.090944360374534e-02, -1.045125151616160e-03, 5.363249211628445e-03, 1.814135391432418e-03, 6.014863248829152e-04
345, 9.832858890388494e-01, 0.000000000000000e+00, -5.168598899418245e-02, -1.252355694168351e-03, 5.381765559875672e-03, 1.510596638013590e-03, 2.349046803645571e-04
346, 9.841053073434597e-01, 0.000000000000000e+00, -5.246403444989973e-02, -1.272400381473832e-03, 5.399797559780971e-03, 1.449860273093232e-03, 1.735758715803097e-04
347, 9.849233442096356e-01, 0.000000000000000e+00, -5.324352969469476e-02, -1.271707404639125e-03, 5.417238450826835e-03, 1.395086410659709e-03, 1.310811011563339e-04
348, 9.857400463351880e-01, 0.000000000000000e+00, -5.402443273036191e-02, -1.275487735259866e-03, 5.434189125483805e-03, 1.354236046673918e-03, 9.578326799338957e-05
349, 9.865554472409176e-01, 0.000000000000000e+00, -5.480668896023260e-02, -1.278529016013360e-03, 5.450582043658084e-03, 1.308518143150778e-03, 5.767520795998032e-05
350, 9.873695908263940e-01, 0.000000000000000e+00, -5.559025369062446e-02, -1.530189342387296e-03, 5.466516274299762e-03, 1.045468493390203e-03, -3.092521714877085e-04
351, 9.881825184714351e-01, 0.000000000000000e+00, -5.637507981991334e-02, -1.054832912775506e-03, 5.481970547239852e-03, 1.510062702333172e-03, 3.523887158051400e-04
352, 9.889942718361229e-01, 0.000000000000000e+00, -5.716112051578531e-02, -1.055308302357193e-03, 5.496868179866127e-03, 1.479869117791590e-03, 3.277286340096871e-04
353, 9.898048927115708e-01, 0.000000000000000e+00, -5.794832907422134e-02, -1.563106645979270e-03, 5.511408511353962e-03, 9.942624180039026e-04, -3.769520135677014e-04
354, 9.906144231044945e-01, 0.000000000000000e+00, -5.873665900368052e-02, -1.344020727799004e-03, 5.525469324026347e-03, 1.211249264472121e-03, -7.110535244516815e-05
355, 9.914229039264134e-01, 0.000000000000000e+00, -5.952606274617189e-02, -1.364670644320136e-03, 5.538980349885279e-03, 1.179986521626264e-03, -1.102478519077352e-04
356, 9.922303811787376e-01, 0.000000000000000e+00, -6.031649762831567e-02, -1.421118024250018e-03, 5.552073271827900e-03, 1.168706042591096e-03, -1.600447423688314e-04
357, 9.930369037559675e-01, 0.000000000000000e+00, -6.110790079134242e-02, -1.511835144921627e-03, 5.564571606896234e-03, 1.149799121632811e-03, -2.392160635871137e-04
358, 9.938425592552448e-01, 0.000000000000000e+00, -6.190019466206643e-02, -1.613637760493365e-03, 5.576416909259582e-03, 1.165334704752966e-03, -3.015326072044583e-04
