"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
295, 9.396860782441068e-01, 0.000000000000000e+00, -1.585023629518034e-02, 8.563284464094437e-03, 2.655870828014654e-03, -3.360163779659268e-02, -2.277608390810199e-02
296, 9.406145798203139e-01, 0.000000000000000e+00, -1.649419846604134e-02, 7.938705443138754e-03, 2.647988913354294e-03, -3.392519030501781e-02, -2.330778651303094e-02
297, 9.415408482682961e-01, 0.000000000000000e+00, -1.714136863079147e-02, 7.170038021858510e-03, 2.641598385017285e-03, -3.447259652250633e-02, -2.410767981298687e-02
298, 9.424648773511148e-01, 0.000000000000000e+00, -1.779173215928262e-02, 6.523129708244139e-03, 2.636639071928583e-03, -3.486234680526852e-02, -2.471063233419700e-02
299, 9.433866609057177e-01, 0.000000000000000e+00, -1.844527446750015e-02, 5.505553409218716e-03, 2.633028772941585e-03, -3.577965572193681e-02, -2.596031703116497e-02
300, 9.443061928155636e-01, 0.000000000000000e+00, -1.910198099981313e-02, 4.676380952145953e-03, 2.630704200941936e-03, -3.638400641119674e-02, -2.684779926046791e-02
301, 9.452234698616969e-01, 0.000000000000000e+00, -1.976183928853367e-02, 3.849537639283404e-03, 2.629575144057658e-03, -3.699334446542732e-02, -2.774003678161237e-02
302, 9.461384798887795e-01, 0.000000000000000e+00, -2.042483042397698e-02, 3.061204453169160e-03, 2.629562712088520e-03, -3.753804189359672e-02, -2.855934864021174e-02
303, 9.470512209029720e-01, 0.000000000000000e+00, -2.109094280872772e-02, 2.313482217620675e-03, 2.630587347528888e-03, -3.803570386077941e-02, -2.931872955555126e-02
304, 9.479616869803200e-01, 0.000000000000000e+00, -2.176016202838594e-02, 1.606529882951891e-03, 2.632550669413043e-03, -3.849112417753085e-02, -3.002185678046226e-02
305, 9.488698721968707e-01, 0.000000000000000e+00, -2.243247366855172e-02, 9.395902335124541e-04, 2.635364618179960e-03, -3.891044827980582e-02, -3.067400332494214e-02
306, 9.497757706286706e-01, 0.000000000000000e+00, -2.310786331482513e-02, 3.121679131400937e-04, 2.638933849412074e-03, -3.929798869709222e-02, -3.127878070018836e-02
307, 9.506793763517660e-01, 0.000000000000000e+00, -2.378631655280621e-02, -2.769343304376127e-04, 2.643183070114453e-03, -3.965816111188258e-02, -3.184027977782414e-02
308, 9.515806834422039e-01, 0.000000000000000e+00, -2.446781896809509e-02, -8.285642865176079e-04, 2.648013518241080e-03, -3.999425398690010e-02, -3.236146290166463e-02
309, 9.524796863796433e-01, 0.000000000000000e+00, -2.515235649023188e-02, -1.342077245585525e-03, 2.653352521296161e-03, -4.030655224527577e-02, -3.284194752381934e-02
310, 9.533763781811411e-01, 0.000000000000000e+00, -2.583991858296278e-02, -1.804411265030448e-03, 2.659088059021985e-03, -4.058110654172425e-02, -3.326241741519177e-02
311, 9.542707502380141e-01, 0.000000000000000e+00, -2.653050271178416e-02, -2.239318713949940e-03, 2.665082078267927e-03, -4.084827883955339e-02, -3.366114184262693e-02
312, 9.551627845031548e-01, 0.000000000000000e+00, -2.722410013611022e-02, -2.622522095739955e-03, 2.671278875317344e-03, -4.107621537985003e-02, -3.399787412885207e-02
313, 9.560524701225370e-01, 0.000000000000000e+00, -2.792070763907964e-02, -2.967611379352305e-03, 2.677566276669992e-03, -4.128460857518084e-02, -3.429631219517930e-02
314, 9.569397943577741e-01, 0.000000000000000e+00, -2.862032054081643e-02, -3.274943274735239e-03, 2.683901317336902e-03, -4.147639624678703e-02, -3.455878663625726e-02
315, 9.578247444448929e-01, 0.000000000000000e+00, -2.932293412776492e-02, -3.523698216480430e-03, 2.690165726077220e-03, -4.162731074061127e-02, -3.475313590616595e-02
316, 9.587073075920691e-01, 0.000000000000000e+00, -3.002854364994544e-02, -3.756205046412176e-03, 2.696307815933189e-03, -4.178130003848677e-02, -3.493991065684683e-02
317, 9.595874709814728e-01, 0.000000000000000e+00, -3.073714432143027e-02, -3.947377984947801e-03, 2.702203136751700e-03, -4.190945904215377e-02, -3.508070345732105e-02
318, 9.604652223277370e-01, 0.000000000000000e+00, -3.144873183629496e-02, -4.103296007102760e-03, 2.707798076658387e-03, -4.202463558274919e-02, -3.518908022446698e-02
319, 9.613405429518783e-01, 0.000000000000000e+00, -3.216330483976639e-02, -4.226977806488033e-03, 2.712965890627258e-03, -4.212496083084107e-02, -3.526510829962777e-02
320, 9.622134096444560e-01, 0.000000000000000e+00, -3.288087449443080e-02, -4.306824005605810e-03, 2.717644692510376e-03, -4.218675919504282e-02, -3.528282759628251e-02
321, 9.630837956930959e-01, 0.000000000000000e+00, -3.360145105699537e-02, -4.355801299209855e-03, 2.721699520265830e-03, -4.222942499944270e-02, -3.526531906105172e-02
322, 9.639516747575005e-01, 0.000000000000000e+00, -3.432504512091365e-02, -4.353263985040537e-03, 2.725117498266665e-03, -4.223590576033216e-02, -3.518612534691610e-02
323, 9.648170202796793e-01, 0.000000000000000e+00, -3.505166713129383e-02, -4.286218498437394e-03, 2.727749133917910e-03, -4.218595145716506e-02, -3.502120797701270e-02
324, 9.656798054908499e-01, 0.000000000000000e+00, -3.578132738525431e-02, -4.144053109521233e-03, 2.729557856791696e-03, -4.206193193560956e-02, -3.475011399797191e-02
325, 9.665400034029189e-01, 0.000000000000000e+00, -3.651403601913811e-02, -3.929970885673954e-03, 2.730443823021948e-03, -4.188074909368601e-02, -3.438766770852687e-02
326, 9.673975868156890e-01, 0.000000000000000e+00, -3.724980300874823e-02, -3.601459043364141e-03, 2.730446350577373e-03, -4.160605315041131e-02, -3.387853520161307e-02
327, 9.682525368320153e-01, 0.000000000000000e+00, -3.798862833225582e-02, -3.086604312097430e-03, 2.729561357047116e-03, -4.115770945739768e-02, -3.311617055169117e-02
328, 9.691049091145170e-01, 0.000000000000000e+00, -3.873042613767035e-02, -2.503063934142772e-03, 2.727874493006510e-03, -4.067993016188584e-02, -3.228824665717479e-02
329, 9.699547988459599e-01, 0.000000000000000e+00, -3.947506701572537e-02, -1.901914702832187e-03, 2.725564300890161e-03, -4.020982221673571e-02, -3.145679109206737e-02
330, 9.708023027768586e-01, 0.000000000000000e+00, -4.022242220263642e-02, -1.262577238362571e-03, 2.722606008631826e-03, -3.973428587547086e-02, -3.059831304873385e-02
331, 9.716475187794105e-01, 0.000000000000000e+00, -4.097236388238580e-02, -5.786375238128243e-04, 2.718988062306275e-03, -3.926057262867474e-02, -2.971386571101800e-02
332, 9.724905459979354e-01, 0.000000000000000e+00, -4.172476535565368e-02, 1.210303559862918e-04, 2.714593684062917e-03, -3.878117912393863e-02, -2.881694852656275e-02
333, 9.733314844535549e-01, 0.000000000000000e+00, -4.247950071829903e-02, 8.051231167060191e-04, 2.709533356100207e-03, -3.833587364638125e-02, -2.795813570522028e-02
334, 9.741704351994741e-01, 0.000000000000000e+00, -4.323644502248696e-02, 1.550624411537917e-03, 2.703640769267751e-03, -3.785790288110299e-02, -2.703632857332037e-02
335, 9.750074999730300e-01, 0.000000000000000e+00, -4.399547398136835e-02, 2.244763315787302e-03, 2.696728225264570e-03, -3.741979924886295e-02, -2.618082611719142e-02
